14:50:24.731 [pool-1-thread-1] INFO  glotov.multithreading.entity.Ship - Ship 36894bb9-b8a9-45b9-ad2f-13e0feb8a05f docked at the port.
14:50:24.732 [pool-1-thread-1] INFO  glotov.multithreading.entity.Ship - Get activity for ship 36894bb9-b8a9-45b9-ad2f-13e0feb8a05f: LOAD
14:50:24.732 [pool-1-thread-1] INFO  glotov.multithreading.entity.Port - Loaded to ship 36894bb9-b8a9-45b9-ad2f-13e0feb8a05f: 80 containers. Available containers: 1390
14:50:25.113 [pool-1-thread-3] INFO  glotov.multithreading.entity.Ship - Ship 8736ba4c-1a90-4a78-9990-9bd1e8dbd054left the port. Current load: 350
14:50:25.113 [pool-1-thread-3] INFO  glotov.multithreading.entity.Ship - Ship fe2f8f89-19c7-4504-ba86-b479ee792ac8 docked at the port.
14:50:25.113 [pool-1-thread-3] INFO  glotov.multithreading.entity.Ship - Get activity for ship fe2f8f89-19c7-4504-ba86-b479ee792ac8: LOAD
14:50:25.114 [pool-1-thread-3] INFO  glotov.multithreading.entity.Port - Loaded to ship fe2f8f89-19c7-4504-ba86-b479ee792ac8: 127 containers. Available containers: 1263
14:50:25.137 [pool-1-thread-2] INFO  glotov.multithreading.entity.Ship - Ship e05d31a9-0cb7-42ce-87e4-8b6088c9eb96left the port. Current load: 966
14:50:25.137 [pool-1-thread-2] INFO  glotov.multithreading.entity.Ship - Ship bacc5b32-f405-465c-8113-f66915ef322e docked at the port.
14:50:25.138 [pool-1-thread-2] INFO  glotov.multithreading.entity.Ship - Get activity for ship bacc5b32-f405-465c-8113-f66915ef322e: UNLOAD
14:50:25.138 [pool-1-thread-2] INFO  glotov.multithreading.entity.Port - Unloaded from ship bacc5b32-f405-465c-8113-f66915ef322e: 253 containers. Available containers: 1516
14:50:25.452 [pool-1-thread-1] INFO  glotov.multithreading.entity.Ship - Ship 36894bb9-b8a9-45b9-ad2f-13e0feb8a05fleft the port. Current load: 607
14:50:25.452 [pool-1-thread-1] INFO  glotov.multithreading.entity.Ship - Ship 90b880d6-602f-4f24-a4a7-aa9d5bc297dc docked at the port.
14:50:25.453 [pool-1-thread-1] INFO  glotov.multithreading.entity.Ship - Get activity for ship 90b880d6-602f-4f24-a4a7-aa9d5bc297dc: UNLOAD
14:50:25.454 [pool-1-thread-1] INFO  glotov.multithreading.entity.Port - Unloaded from ship 90b880d6-602f-4f24-a4a7-aa9d5bc297dc: 134 containers. Available containers: 1650
14:50:25.592 [pool-1-thread-3] INFO  glotov.multithreading.entity.Ship - Ship fe2f8f89-19c7-4504-ba86-b479ee792ac8left the port. Current load: 1365
14:50:25.592 [pool-1-thread-3] INFO  glotov.multithreading.entity.Ship - Ship 44e906da-0a3c-4ea5-974c-d3195b974b1d docked at the port.
14:50:25.593 [pool-1-thread-3] INFO  glotov.multithreading.entity.Ship - Get activity for ship 44e906da-0a3c-4ea5-974c-d3195b974b1d: UNLOAD
14:50:25.593 [pool-1-thread-3] INFO  glotov.multithreading.entity.Port - Unloaded from ship 44e906da-0a3c-4ea5-974c-d3195b974b1d: 221 containers. Available containers: 1871
14:50:25.682 [pool-1-thread-2] INFO  glotov.multithreading.entity.Ship - Ship bacc5b32-f405-465c-8113-f66915ef322eleft the port. Current load: 604
14:50:25.682 [pool-1-thread-2] INFO  glotov.multithreading.entity.Ship - Ship 0df980c7-e74e-4fc5-8915-9644686f564f docked at the port.
14:50:25.683 [pool-1-thread-2] INFO  glotov.multithreading.entity.Ship - Get activity for ship 0df980c7-e74e-4fc5-8915-9644686f564f: UNLOAD
14:50:25.683 [pool-1-thread-2] INFO  glotov.multithreading.entity.Port - Unloaded from ship 0df980c7-e74e-4fc5-8915-9644686f564f: 38 containers. Available containers: 1909
14:50:26.084 [pool-1-thread-1] INFO  glotov.multithreading.entity.Ship - Ship 90b880d6-602f-4f24-a4a7-aa9d5bc297dcleft the port. Current load: 313
14:50:26.387 [pool-1-thread-3] INFO  glotov.multithreading.entity.Ship - Ship 44e906da-0a3c-4ea5-974c-d3195b974b1dleft the port. Current load: 47
14:50:26.433 [pool-1-thread-2] INFO  glotov.multithreading.entity.Ship - Ship 0df980c7-e74e-4fc5-8915-9644686f564fleft the port. Current load: 25
14:51:49.642 [main] INFO  glotov.multithreading.factory.ShipFactory - Creating ship with ID: 9c1394bc-0346-4658-8533-3a1ff541f9b7
14:51:49.653 [main] INFO  glotov.multithreading.factory.ShipFactory - Creating ship with ID: e8455ab1-de92-44fc-8f45-baf4a99d453f
14:51:49.654 [main] INFO  glotov.multithreading.factory.ShipFactory - Creating ship with ID: dbab69a3-e15f-434a-a1c9-37893ff2d3a6
14:51:49.655 [main] INFO  glotov.multithreading.factory.ShipFactory - Creating ship with ID: 2255a68a-8e77-4a2d-920f-8329ff827d8e
14:51:49.656 [main] INFO  glotov.multithreading.factory.ShipFactory - Creating ship with ID: b4004056-3373-4195-bddc-f20e0b29b09c
14:51:49.655 [pool-1-thread-2] INFO  glotov.multithreading.entity.Ship - Ship e8455ab1-de92-44fc-8f45-baf4a99d453f docked at the port.
14:51:49.655 [pool-1-thread-3] INFO  glotov.multithreading.entity.Ship - Ship dbab69a3-e15f-434a-a1c9-37893ff2d3a6 docked at the port.
14:51:49.656 [main] INFO  glotov.multithreading.factory.ShipFactory - Creating ship with ID: 99ec256e-9a9a-41a5-b6a0-b2158b343dcf
14:51:49.655 [pool-1-thread-1] INFO  glotov.multithreading.entity.Ship - Ship 9c1394bc-0346-4658-8533-3a1ff541f9b7 docked at the port.
14:51:49.657 [main] INFO  glotov.multithreading.factory.ShipFactory - Creating ship with ID: 29e818bc-6a5d-4fce-a5cc-9dc2ad284ee6
14:51:49.658 [main] INFO  glotov.multithreading.factory.ShipFactory - Creating ship with ID: 792f10a2-a9eb-430e-bd78-b94d0d52466b
14:51:49.658 [main] INFO  glotov.multithreading.factory.ShipFactory - Creating ship with ID: 43848d1d-b314-4a2a-b262-5cf99624cace
14:51:49.659 [main] INFO  glotov.multithreading.factory.ShipFactory - Creating ship with ID: 75eb5a2c-59e1-4bd6-9402-4258f333b795
14:51:49.659 [pool-1-thread-3] INFO  glotov.multithreading.entity.Ship - Get activity for ship dbab69a3-e15f-434a-a1c9-37893ff2d3a6: LOAD
14:51:49.659 [pool-1-thread-2] INFO  glotov.multithreading.entity.Ship - Get activity for ship e8455ab1-de92-44fc-8f45-baf4a99d453f: UNLOAD_AND_LOAD
14:51:49.659 [pool-1-thread-1] INFO  glotov.multithreading.entity.Ship - Get activity for ship 9c1394bc-0346-4658-8533-3a1ff541f9b7: UNLOAD
14:51:49.673 [pool-1-thread-1] INFO  glotov.multithreading.entity.Port - Unloaded from ship 9c1394bc-0346-4658-8533-3a1ff541f9b7: 8 containers. Available containers: 3008
14:51:49.673 [pool-1-thread-2] INFO  glotov.multithreading.entity.Port - Unloaded from ship e8455ab1-de92-44fc-8f45-baf4a99d453f: 49 containers. Available containers: 3051
14:51:49.673 [pool-1-thread-3] INFO  glotov.multithreading.entity.Port - Loaded to ship dbab69a3-e15f-434a-a1c9-37893ff2d3a6: 6 containers. Available containers: 3002
14:51:49.674 [pool-1-thread-2] INFO  glotov.multithreading.entity.Port - Loaded to ship e8455ab1-de92-44fc-8f45-baf4a99d453f: 29 containers. Available containers: 3022
14:51:50.025 [pool-1-thread-2] INFO  glotov.multithreading.entity.Ship - Ship e8455ab1-de92-44fc-8f45-baf4a99d453fleft the port. Current load: 467
14:51:50.026 [pool-1-thread-2] INFO  glotov.multithreading.entity.Ship - Ship 2255a68a-8e77-4a2d-920f-8329ff827d8e docked at the port.
14:51:50.026 [pool-1-thread-2] INFO  glotov.multithreading.entity.Ship - Get activity for ship 2255a68a-8e77-4a2d-920f-8329ff827d8e: UNLOAD
14:51:50.026 [pool-1-thread-2] INFO  glotov.multithreading.entity.Port - Unloaded from ship 2255a68a-8e77-4a2d-920f-8329ff827d8e: 91 containers. Available containers: 3113
14:51:50.043 [pool-1-thread-3] INFO  glotov.multithreading.entity.Ship - Ship dbab69a3-e15f-434a-a1c9-37893ff2d3a6left the port. Current load: 997
14:51:50.043 [pool-1-thread-3] INFO  glotov.multithreading.entity.Ship - Ship b4004056-3373-4195-bddc-f20e0b29b09c docked at the port.
14:51:50.044 [pool-1-thread-3] INFO  glotov.multithreading.entity.Ship - Get activity for ship b4004056-3373-4195-bddc-f20e0b29b09c: UNLOAD
14:51:50.044 [pool-1-thread-3] INFO  glotov.multithreading.entity.Port - Unloaded from ship b4004056-3373-4195-bddc-f20e0b29b09c: 308 containers. Available containers: 3421
14:51:50.246 [pool-1-thread-2] INFO  glotov.multithreading.entity.Ship - Ship 2255a68a-8e77-4a2d-920f-8329ff827d8eleft the port. Current load: 8
14:51:50.246 [pool-1-thread-2] INFO  glotov.multithreading.entity.Ship - Ship 99ec256e-9a9a-41a5-b6a0-b2158b343dcf docked at the port.
14:51:50.246 [pool-1-thread-2] INFO  glotov.multithreading.entity.Ship - Get activity for ship 99ec256e-9a9a-41a5-b6a0-b2158b343dcf: LOAD
14:51:50.247 [pool-1-thread-2] INFO  glotov.multithreading.entity.Port - Loaded to ship 99ec256e-9a9a-41a5-b6a0-b2158b343dcf: 132 containers. Available containers: 3289
14:51:50.478 [pool-1-thread-1] INFO  glotov.multithreading.entity.Ship - Ship 9c1394bc-0346-4658-8533-3a1ff541f9b7left the port. Current load: 91
14:51:50.478 [pool-1-thread-1] INFO  glotov.multithreading.entity.Ship - Ship 29e818bc-6a5d-4fce-a5cc-9dc2ad284ee6 docked at the port.
14:51:50.479 [pool-1-thread-1] INFO  glotov.multithreading.entity.Ship - Get activity for ship 29e818bc-6a5d-4fce-a5cc-9dc2ad284ee6: LOAD
14:51:50.479 [pool-1-thread-1] INFO  glotov.multithreading.entity.Port - Loaded to ship 29e818bc-6a5d-4fce-a5cc-9dc2ad284ee6: 129 containers. Available containers: 3160
14:51:50.712 [pool-1-thread-3] INFO  glotov.multithreading.entity.Ship - Ship b4004056-3373-4195-bddc-f20e0b29b09cleft the port. Current load: 188
14:51:50.712 [pool-1-thread-3] INFO  glotov.multithreading.entity.Ship - Ship 792f10a2-a9eb-430e-bd78-b94d0d52466b docked at the port.
14:51:50.712 [pool-1-thread-3] INFO  glotov.multithreading.entity.Ship - Get activity for ship 792f10a2-a9eb-430e-bd78-b94d0d52466b: LOAD
14:51:50.713 [pool-1-thread-3] INFO  glotov.multithreading.entity.Port - Loaded to ship 792f10a2-a9eb-430e-bd78-b94d0d52466b: 72 containers. Available containers: 3088
14:51:50.820 [pool-1-thread-2] INFO  glotov.multithreading.entity.Ship - Ship 99ec256e-9a9a-41a5-b6a0-b2158b343dcfleft the port. Current load: 958
14:51:50.820 [pool-1-thread-2] INFO  glotov.multithreading.entity.Ship - Ship 43848d1d-b314-4a2a-b262-5cf99624cace docked at the port.
14:51:50.821 [pool-1-thread-2] INFO  glotov.multithreading.entity.Ship - Get activity for ship 43848d1d-b314-4a2a-b262-5cf99624cace: UNLOAD_AND_LOAD
14:51:50.821 [pool-1-thread-2] INFO  glotov.multithreading.entity.Port - Unloaded from ship 43848d1d-b314-4a2a-b262-5cf99624cace: 112 containers. Available containers: 3200
14:51:50.822 [pool-1-thread-2] INFO  glotov.multithreading.entity.Port - Loaded to ship 43848d1d-b314-4a2a-b262-5cf99624cace: 327 containers. Available containers: 2873
14:51:50.908 [pool-1-thread-3] INFO  glotov.multithreading.entity.Ship - Ship 792f10a2-a9eb-430e-bd78-b94d0d52466bleft the port. Current load: 487
14:51:50.908 [pool-1-thread-3] INFO  glotov.multithreading.entity.Ship - Ship 75eb5a2c-59e1-4bd6-9402-4258f333b795 docked at the port.
14:51:50.909 [pool-1-thread-3] INFO  glotov.multithreading.entity.Ship - Get activity for ship 75eb5a2c-59e1-4bd6-9402-4258f333b795: LOAD
14:51:50.909 [pool-1-thread-3] INFO  glotov.multithreading.entity.Port - Loaded to ship 75eb5a2c-59e1-4bd6-9402-4258f333b795: 107 containers. Available containers: 2766
14:51:51.261 [pool-1-thread-2] INFO  glotov.multithreading.entity.Ship - Ship 43848d1d-b314-4a2a-b262-5cf99624caceleft the port. Current load: 1186
14:51:51.294 [pool-1-thread-1] INFO  glotov.multithreading.entity.Ship - Ship 29e818bc-6a5d-4fce-a5cc-9dc2ad284ee6left the port. Current load: 295
14:51:51.645 [pool-1-thread-3] INFO  glotov.multithreading.entity.Ship - Ship 75eb5a2c-59e1-4bd6-9402-4258f333b795left the port. Current load: 693
17:33:07.468 [main] INFO  glotov.multithreading.factory.ShipFactory - Creating ship with ID: 09c34f7e-a3a2-40de-92ed-a85ff6924131
17:33:07.473 [main] INFO  glotov.multithreading.factory.ShipFactory - Creating ship with ID: ed5583b0-babd-4b34-9cb6-3a38d8172499
17:33:07.474 [main] INFO  glotov.multithreading.factory.ShipFactory - Creating ship with ID: ee190333-5d0f-4b76-9efb-29cbe6c28011
17:33:07.475 [main] INFO  glotov.multithreading.factory.ShipFactory - Creating ship with ID: 0938e49d-33b7-4b1a-9fb5-ac6bd0d11cdb
17:33:07.475 [main] INFO  glotov.multithreading.factory.ShipFactory - Creating ship with ID: 44a90d26-da59-4350-986f-12e9941f893b
17:33:07.475 [main] INFO  glotov.multithreading.factory.ShipFactory - Creating ship with ID: a488d7e3-8063-4627-b51b-16c5c5e333e1
17:33:07.476 [main] INFO  glotov.multithreading.factory.ShipFactory - Creating ship with ID: cb751539-f574-476e-95c0-d532ba4a7689
17:33:07.476 [main] INFO  glotov.multithreading.factory.ShipFactory - Creating ship with ID: 6f646b40-fe61-40eb-94b0-dcc81944416d
17:33:07.476 [main] INFO  glotov.multithreading.factory.ShipFactory - Creating ship with ID: 50a65c3b-2ecb-4d18-91b6-408aadaea617
17:33:07.477 [main] INFO  glotov.multithreading.factory.ShipFactory - Creating ship with ID: d53581a5-685a-40fd-970c-6b5d0c9a1e19
17:33:07.477 [pool-1-thread-3] INFO  glotov.multithreading.entity.Port - Ship null docked at the port. Dock ID: 3
17:33:07.477 [pool-1-thread-1] INFO  glotov.multithreading.entity.Port - Ship null docked at the port. Dock ID: 1
17:33:07.477 [pool-1-thread-2] INFO  glotov.multithreading.entity.Port - Ship null docked at the port. Dock ID: 2
17:33:07.478 [pool-1-thread-3] INFO  glotov.multithreading.entity.Ship - Ship ee190333-5d0f-4b76-9efb-29cbe6c28011 docked at the port.
17:33:07.478 [pool-1-thread-1] INFO  glotov.multithreading.entity.Ship - Ship 09c34f7e-a3a2-40de-92ed-a85ff6924131 docked at the port.
17:33:07.478 [pool-1-thread-2] INFO  glotov.multithreading.entity.Ship - Ship ed5583b0-babd-4b34-9cb6-3a38d8172499 docked at the port.
17:33:07.479 [pool-1-thread-1] INFO  glotov.multithreading.entity.Ship - Get activity for ship 09c34f7e-a3a2-40de-92ed-a85ff6924131: UNLOAD_AND_LOAD
17:33:07.479 [pool-1-thread-2] INFO  glotov.multithreading.entity.Ship - Get activity for ship ed5583b0-babd-4b34-9cb6-3a38d8172499: UNLOAD
17:33:07.479 [pool-1-thread-3] INFO  glotov.multithreading.entity.Ship - Get activity for ship ee190333-5d0f-4b76-9efb-29cbe6c28011: UNLOAD
17:33:07.485 [pool-1-thread-2] INFO  glotov.multithreading.entity.Port - Unloaded from ship ed5583b0-babd-4b34-9cb6-3a38d8172499: 160 containers. Available containers: 4556
17:33:07.485 [pool-1-thread-1] INFO  glotov.multithreading.entity.Port - Unloaded from ship 09c34f7e-a3a2-40de-92ed-a85ff6924131: 1396 containers. Available containers: 4396
17:33:07.485 [pool-1-thread-3] INFO  glotov.multithreading.entity.Port - Unloaded from ship ee190333-5d0f-4b76-9efb-29cbe6c28011: 104 containers. Available containers: 4660
17:33:07.486 [pool-1-thread-1] INFO  glotov.multithreading.entity.Port - Loaded onto ship 09c34f7e-a3a2-40de-92ed-a85ff6924131: 313 containers. Available containers: 4347
17:33:07.541 [pool-1-thread-1] INFO  glotov.multithreading.entity.Port - Ship 09c34f7e-a3a2-40de-92ed-a85ff6924131 released the dock. Dock ID: 1
17:33:07.541 [pool-1-thread-1] INFO  glotov.multithreading.entity.Ship - Ship 09c34f7e-a3a2-40de-92ed-a85ff6924131left the port. Current load: 340
17:33:07.542 [pool-1-thread-1] INFO  glotov.multithreading.entity.Port - Ship null docked at the port. Dock ID: 1
17:33:07.542 [pool-1-thread-1] INFO  glotov.multithreading.entity.Ship - Ship 0938e49d-33b7-4b1a-9fb5-ac6bd0d11cdb docked at the port.
17:33:07.542 [pool-1-thread-1] INFO  glotov.multithreading.entity.Ship - Get activity for ship 0938e49d-33b7-4b1a-9fb5-ac6bd0d11cdb: UNLOAD_AND_LOAD
17:33:07.542 [pool-1-thread-1] INFO  glotov.multithreading.entity.Port - Unloaded from ship 0938e49d-33b7-4b1a-9fb5-ac6bd0d11cdb: 380 containers. Available containers: 4727
17:33:07.542 [pool-1-thread-1] INFO  glotov.multithreading.entity.Port - Loaded onto ship 0938e49d-33b7-4b1a-9fb5-ac6bd0d11cdb: 39 containers. Available containers: 4688
17:33:07.606 [pool-1-thread-2] INFO  glotov.multithreading.entity.Port - Ship ed5583b0-babd-4b34-9cb6-3a38d8172499 released the dock. Dock ID: 1
17:33:07.607 [pool-1-thread-2] INFO  glotov.multithreading.entity.Ship - Ship ed5583b0-babd-4b34-9cb6-3a38d8172499left the port. Current load: 101
17:33:07.607 [pool-1-thread-2] INFO  glotov.multithreading.entity.Port - Ship null docked at the port. Dock ID: 1
17:33:07.608 [pool-1-thread-2] INFO  glotov.multithreading.entity.Ship - Ship 44a90d26-da59-4350-986f-12e9941f893b docked at the port.
17:33:07.608 [pool-1-thread-2] INFO  glotov.multithreading.entity.Ship - Get activity for ship 44a90d26-da59-4350-986f-12e9941f893b: UNLOAD
17:33:07.608 [pool-1-thread-2] INFO  glotov.multithreading.entity.Port - Unloaded from ship 44a90d26-da59-4350-986f-12e9941f893b: 153 containers. Available containers: 4841
17:33:07.918 [pool-1-thread-3] INFO  glotov.multithreading.entity.Port - Ship ee190333-5d0f-4b76-9efb-29cbe6c28011 released the dock. Dock ID: 1
17:33:07.918 [pool-1-thread-3] INFO  glotov.multithreading.entity.Ship - Ship ee190333-5d0f-4b76-9efb-29cbe6c28011left the port. Current load: 614
17:33:07.919 [pool-1-thread-3] INFO  glotov.multithreading.entity.Port - Ship null docked at the port. Dock ID: 1
17:33:07.919 [pool-1-thread-3] INFO  glotov.multithreading.entity.Ship - Ship a488d7e3-8063-4627-b51b-16c5c5e333e1 docked at the port.
17:33:07.919 [pool-1-thread-3] INFO  glotov.multithreading.entity.Ship - Get activity for ship a488d7e3-8063-4627-b51b-16c5c5e333e1: UNLOAD
17:33:07.919 [pool-1-thread-3] INFO  glotov.multithreading.entity.Port - Unloaded from ship a488d7e3-8063-4627-b51b-16c5c5e333e1: 41 containers. Available containers: 4882
17:33:08.048 [pool-1-thread-1] INFO  glotov.multithreading.entity.Port - Ship 0938e49d-33b7-4b1a-9fb5-ac6bd0d11cdb released the dock. Dock ID: 1
17:33:08.048 [pool-1-thread-1] INFO  glotov.multithreading.entity.Ship - Ship 0938e49d-33b7-4b1a-9fb5-ac6bd0d11cdbleft the port. Current load: 75
17:33:08.049 [pool-1-thread-1] INFO  glotov.multithreading.entity.Port - Ship null docked at the port. Dock ID: 1
17:33:08.049 [pool-1-thread-1] INFO  glotov.multithreading.entity.Ship - Ship cb751539-f574-476e-95c0-d532ba4a7689 docked at the port.
17:33:08.049 [pool-1-thread-1] INFO  glotov.multithreading.entity.Ship - Get activity for ship cb751539-f574-476e-95c0-d532ba4a7689: UNLOAD
17:33:08.049 [pool-1-thread-1] INFO  glotov.multithreading.entity.Port - Unloaded from ship cb751539-f574-476e-95c0-d532ba4a7689: 306 containers. Available containers: 5188
17:33:08.324 [pool-1-thread-2] INFO  glotov.multithreading.entity.Port - Ship 44a90d26-da59-4350-986f-12e9941f893b released the dock. Dock ID: 1
17:33:08.324 [pool-1-thread-2] INFO  glotov.multithreading.entity.Ship - Ship 44a90d26-da59-4350-986f-12e9941f893bleft the port. Current load: 227
17:33:08.324 [pool-1-thread-2] INFO  glotov.multithreading.entity.Port - Ship null docked at the port. Dock ID: 1
17:33:08.325 [pool-1-thread-2] INFO  glotov.multithreading.entity.Ship - Ship 6f646b40-fe61-40eb-94b0-dcc81944416d docked at the port.
17:33:08.325 [pool-1-thread-2] INFO  glotov.multithreading.entity.Ship - Get activity for ship 6f646b40-fe61-40eb-94b0-dcc81944416d: UNLOAD
17:33:08.325 [pool-1-thread-2] INFO  glotov.multithreading.entity.Port - Unloaded from ship 6f646b40-fe61-40eb-94b0-dcc81944416d: 1 containers. Available containers: 5189
17:33:08.583 [pool-1-thread-3] INFO  glotov.multithreading.entity.Port - Ship a488d7e3-8063-4627-b51b-16c5c5e333e1 released the dock. Dock ID: 1
17:33:08.583 [pool-1-thread-3] INFO  glotov.multithreading.entity.Ship - Ship a488d7e3-8063-4627-b51b-16c5c5e333e1left the port. Current load: 568
17:33:08.583 [pool-1-thread-3] INFO  glotov.multithreading.entity.Port - Ship null docked at the port. Dock ID: 1
17:33:08.584 [pool-1-thread-3] INFO  glotov.multithreading.entity.Ship - Ship 50a65c3b-2ecb-4d18-91b6-408aadaea617 docked at the port.
17:33:08.584 [pool-1-thread-3] INFO  glotov.multithreading.entity.Ship - Get activity for ship 50a65c3b-2ecb-4d18-91b6-408aadaea617: LOAD
17:33:08.584 [pool-1-thread-3] INFO  glotov.multithreading.entity.Port - Loaded onto ship 50a65c3b-2ecb-4d18-91b6-408aadaea617: 460 containers. Available containers: 4729
17:33:08.952 [pool-1-thread-1] INFO  glotov.multithreading.entity.Port - Ship cb751539-f574-476e-95c0-d532ba4a7689 released the dock. Dock ID: 1
17:33:08.952 [pool-1-thread-1] INFO  glotov.multithreading.entity.Ship - Ship cb751539-f574-476e-95c0-d532ba4a7689left the port. Current load: 515
17:33:08.952 [pool-1-thread-1] INFO  glotov.multithreading.entity.Port - Ship null docked at the port. Dock ID: 1
17:33:08.952 [pool-1-thread-1] INFO  glotov.multithreading.entity.Ship - Ship d53581a5-685a-40fd-970c-6b5d0c9a1e19 docked at the port.
17:33:08.952 [pool-1-thread-1] INFO  glotov.multithreading.entity.Ship - Get activity for ship d53581a5-685a-40fd-970c-6b5d0c9a1e19: UNLOAD
17:33:08.953 [pool-1-thread-1] INFO  glotov.multithreading.entity.Port - Unloaded from ship d53581a5-685a-40fd-970c-6b5d0c9a1e19: 7 containers. Available containers: 4736
17:33:09.014 [pool-1-thread-3] INFO  glotov.multithreading.entity.Port - Ship null released the dock. Dock ID: 1
17:33:09.014 [pool-1-thread-3] INFO  glotov.multithreading.entity.Ship - Ship 50a65c3b-2ecb-4d18-91b6-408aadaea617left the port. Current load: 1335
17:33:09.236 [pool-1-thread-2] INFO  glotov.multithreading.entity.Port - Ship 6f646b40-fe61-40eb-94b0-dcc81944416d released the dock. Dock ID: 2
17:33:09.236 [pool-1-thread-2] INFO  glotov.multithreading.entity.Ship - Ship 6f646b40-fe61-40eb-94b0-dcc81944416dleft the port. Current load: 93
17:33:09.307 [pool-1-thread-1] INFO  glotov.multithreading.entity.Port - Ship d53581a5-685a-40fd-970c-6b5d0c9a1e19 released the dock. Dock ID: 3
17:33:09.307 [pool-1-thread-1] INFO  glotov.multithreading.entity.Ship - Ship d53581a5-685a-40fd-970c-6b5d0c9a1e19left the port. Current load: 17
17:38:04.695 [main] INFO  glotov.multithreading.factory.ShipFactory - Creating ship with ID: 17dd8d77-5c1d-4fac-89e2-4ed418d8321d
17:38:04.703 [main] INFO  glotov.multithreading.factory.ShipFactory - Creating ship with ID: 6d3abdb1-8448-43c7-84d8-d8ee41f92e36
17:38:04.704 [main] INFO  glotov.multithreading.factory.ShipFactory - Creating ship with ID: e77b4a7e-bcee-49df-a079-6e47b4c7dff6
17:38:04.704 [main] INFO  glotov.multithreading.factory.ShipFactory - Creating ship with ID: f2501266-2f60-4359-ba4c-c417305d77f2
17:38:04.705 [main] INFO  glotov.multithreading.factory.ShipFactory - Creating ship with ID: 95198968-141e-4b63-9d0a-31b9ccef3576
17:38:04.705 [main] INFO  glotov.multithreading.factory.ShipFactory - Creating ship with ID: f788527f-1844-4e53-87b9-425ac0dc1e9d
17:38:04.705 [main] INFO  glotov.multithreading.factory.ShipFactory - Creating ship with ID: 283f9040-e231-41ee-8231-070d34ffa1f2
17:38:04.706 [main] INFO  glotov.multithreading.factory.ShipFactory - Creating ship with ID: 0c9426e5-10b2-4cde-b8b3-2377506b3694
17:38:04.706 [main] INFO  glotov.multithreading.factory.ShipFactory - Creating ship with ID: 02474bfd-a5ae-4eda-a393-cf9e35d57bf7
17:38:04.707 [main] INFO  glotov.multithreading.factory.ShipFactory - Creating ship with ID: 7e44432b-d504-458b-95a3-58518bd1a197
17:38:04.707 [pool-1-thread-2] INFO  glotov.multithreading.entity.Port - Ship null docked at the port. Dock ID: 2
17:38:04.707 [pool-1-thread-1] INFO  glotov.multithreading.entity.Port - Ship null docked at the port. Dock ID: 1
17:38:04.707 [pool-1-thread-3] INFO  glotov.multithreading.entity.Port - Ship null docked at the port. Dock ID: 3
17:38:04.707 [pool-1-thread-2] INFO  glotov.multithreading.entity.Ship - Ship null docked at the port.
17:38:04.707 [pool-1-thread-1] INFO  glotov.multithreading.entity.Ship - Ship null docked at the port.
17:38:04.707 [pool-1-thread-3] INFO  glotov.multithreading.entity.Ship - Ship null docked at the port.
17:38:04.709 [pool-1-thread-1] INFO  glotov.multithreading.entity.Ship - Get activity for ship 17dd8d77-5c1d-4fac-89e2-4ed418d8321d: LOAD
17:38:04.709 [pool-1-thread-3] INFO  glotov.multithreading.entity.Ship - Get activity for ship e77b4a7e-bcee-49df-a079-6e47b4c7dff6: UNLOAD_AND_LOAD
17:38:04.709 [pool-1-thread-2] INFO  glotov.multithreading.entity.Ship - Get activity for ship 6d3abdb1-8448-43c7-84d8-d8ee41f92e36: LOAD
17:38:04.713 [pool-1-thread-2] INFO  glotov.multithreading.entity.Port - Loaded onto ship 6d3abdb1-8448-43c7-84d8-d8ee41f92e36: 1231 containers. Available containers: 1712
17:38:04.713 [pool-1-thread-3] INFO  glotov.multithreading.entity.Port - Unloaded from ship e77b4a7e-bcee-49df-a079-6e47b4c7dff6: 0 containers. Available containers: 1712
17:38:04.713 [pool-1-thread-1] INFO  glotov.multithreading.entity.Port - Loaded onto ship 17dd8d77-5c1d-4fac-89e2-4ed418d8321d: 57 containers. Available containers: 2943
17:38:04.714 [pool-1-thread-3] INFO  glotov.multithreading.entity.Port - Loaded onto ship e77b4a7e-bcee-49df-a079-6e47b4c7dff6: 243 containers. Available containers: 1469
17:38:04.898 [pool-1-thread-2] INFO  glotov.multithreading.entity.Port - Ship null released the dock. Dock ID: 1
17:38:04.898 [pool-1-thread-2] INFO  glotov.multithreading.entity.Ship - Ship 6d3abdb1-8448-43c7-84d8-d8ee41f92e36left the port. Current load: 1482
17:38:04.899 [pool-1-thread-2] INFO  glotov.multithreading.entity.Port - Ship null docked at the port. Dock ID: 1
17:38:04.899 [pool-1-thread-2] INFO  glotov.multithreading.entity.Ship - Ship null docked at the port.
17:38:04.899 [pool-1-thread-2] INFO  glotov.multithreading.entity.Ship - Get activity for ship f2501266-2f60-4359-ba4c-c417305d77f2: LOAD
17:38:04.899 [pool-1-thread-2] INFO  glotov.multithreading.entity.Port - Loaded onto ship f2501266-2f60-4359-ba4c-c417305d77f2: 11 containers. Available containers: 1458
17:38:05.392 [pool-1-thread-3] INFO  glotov.multithreading.entity.Port - Ship e77b4a7e-bcee-49df-a079-6e47b4c7dff6 released the dock. Dock ID: 1
17:38:05.392 [pool-1-thread-3] INFO  glotov.multithreading.entity.Ship - Ship e77b4a7e-bcee-49df-a079-6e47b4c7dff6left the port. Current load: 366
